"","channel","channel_id","text","emote_id","subscription"
"1127","therealknossi",71588578,"knossiAlge",301304312,17121
"1128","therealknossi",71588578,"knossiAlgeAlge",301368442,17121
"1129","therealknossi",71588578,"knossiKim",301537301,17121
"1130","therealknossi",71588578,"knossiBubi",301686682,17121
"1131","therealknossi",71588578,"knossiSido",301713784,17121
"1132","therealknossi",71588578,"knossiMannyMarc",302070537,17121
"1133","therealknossi",71588578,"knossiKatsching",302519195,17121
"1134","therealknossi",71588578,"knossiClub",302525162,17121
"1135","therealknossi",71588578,"knossiJay",303001570,17121
"1136","therealknossi",71588578,"knossiGoldkrone",300640922,28526
"1137","therealknossi",71588578,"knossiKing",1548935,28527
"1138","kittyplays",39627315,"kittyHeart",212644,2205
"1139","kittyplays",39627315,"kittyHype",212649,2205
"1140","kittyplays",39627315,"kittyLurk",212653,2205
"1141","kittyplays",39627315,"kittySwear",212656,2205
"1142","kittyplays",39627315,"kittyREKT",212658,2205
"1143","kittyplays",39627315,"kitty69",212663,2205
"1144","kittyplays",39627315,"kittyYuri",213979,2205
"1145","kittyplays",39627315,"kittyTK",412105,2205
"1146","kittyplays",39627315,"kittyOof",917847,2205
"1147","kittyplays",39627315,"kittyCreep",1143772,2205
"1148","kittyplays",39627315,"kittyAww",1187178,2205
"1149","kittyplays",39627315,"kittyEpic",1187182,2205
"1150","kittyplays",39627315,"kittyREE",1187184,2205
"1151","kittyplays",39627315,"kittyFail",1187188,2205
"1152","kittyplays",39627315,"kittyThink",1187189,2205
"1153","kittyplays",39627315,"kittyApprove",1187191,2205
"1154","kittyplays",39627315,"kittyToxic",1187193,2205
"1155","kittyplays",39627315,"kittyL",1187194,2205
"1156","kittyplays",39627315,"kittyR",1187197,2205
"1157","kittyplays",39627315,"kittyW",1187205,2205
"1158","kittyplays",39627315,"kittyPotato",1187208,2205
"1159","kittyplays",39627315,"kittyPOGGERS",1189850,2205
"1160","kittyplays",39627315,"kittySip",1189852,2205
"1161","kittyplays",39627315,"kittyQuiet",1189854,2205
"1162","kittyplays",39627315,"kittyFeels",1189856,2205
"1163","kittyplays",39627315,"kittyS",1189858,2205
"1164","kittyplays",39627315,"kittyHYPERS",1189859,2205
"1165","kittyplays",39627315,"kittyTHIC",1195139,2205
"1166","kittyplays",39627315,"kittyThief",1195330,2205
"1167","kittyplays",39627315,"kittyTH",1204354,2205
"1168","kittyplays",39627315,"kittyPower",1431438,2205
"1169","kittyplays",39627315,"kittySnipe",1445280,2205
"1170","kittyplays",39627315,"kittyThirsty",1615598,2205
"1171","kittyplays",39627315,"kittyGasm",1615648,2205
"1172","kittyplays",39627315,"kittyThump",1615650,2205
"1173","kittyplays",39627315,"kittyWig",1615658,2205
"1174","kittyplays",39627315,"kittyNo",1615702,2205
"1175","kittyplays",39627315,"kittyYuriH",1622064,2205
"1176","kittyplays",39627315,"kittyPreach",1622066,2205
"1177","kittyplays",39627315,"kittyEvil",1686884,2205
"1178","kittyplays",39627315,"kittyPray",1686886,2205
"1179","kittyplays",39627315,"kittyBless",1686888,2205
"1180","kittyplays",39627315,"kittyHug",1686891,2205
"1181","kittyplays",39627315,"kittyGift",1686896,2205
"1182","kittyplays",39627315,"kittyGood",1686900,2205
"1183","kittyplays",39627315,"kittyAmazing",1686902,2205
"1184","kittyplays",39627315,"kittyTroll",1686908,2205
"1185","kittyplays",39627315,"kittyEZ",1686909,2205
"1186","kittyplays",39627315,"kittyBlind",1686910,2205
"1187","kittyplays",39627315,"kittySnatch",1686913,2205
"1188","kittyplays",39627315,"kittySMART",1706306,2205
"1189","kittyplays",39627315,"kittyVibes",1706308,2205
"1190","kittyplays",39627315,"kittyHMM",1706309,2205
"1191","kittyplays",39627315,"kittyOMG",1706311,2205
"1192","kittyplays",39627315,"kittyHands",1823162,2205
"1193","kittyplays",39627315,"kittyGun",1823164,2205
"1194","kittyplays",39627315,"kittyFF",1823165,2205
"1195","kittyplays",39627315,"kittyXFF",1823172,2205
"1196","kittyplays",39627315,"kittyGod",1187181,26660
"1197","kittyplays",39627315,"kittyLegendary",1187180,26661
"1198","scream",39393054,"screamFace",43748,3885
"1199","scream",39393054,"screamBiceps",90723,3885
"1200","scream",39393054,"screamChicken",90724,3885
"1201","scream",39393054,"screamHS",90726,3885
"1202","scream",39393054,"screamHype",90728,3885
"1203","scream",39393054,"screamNo",90729,3885
"1204","scream",39393054,"screamRage",90730,3885
"1205","scream",39393054,"screamVAC",90731,3885
"1206","scream",39393054,"screamUP",301872818,3885
"1207","scream",39393054,"screamHAPPY",301872821,3885
"1208","scream",39393054,"screamTILTED",301872822,3885
"1209","scream",39393054,"screamSHH",301872826,3885
"1210","scream",39393054,"screamSRSLY",301872829,3885
"1211","scream",39393054,"screamSRSLYY",301872832,3885
"1212","scream",39393054,"screamONETAP",301872833,3885
"1213","scream",39393054,"screamLiquid",303394085,3885
"1214","scream",39393054,"scream1TAP",303394101,3885
"1215","scream",39393054,"screamHOLY",303394111,3885
"1216","scream",39393054,"screamBRO",303394118,3885
"1217","scream",39393054,"screamFACEPALM",303394128,3885
"1218","gotaga",24147592,"gotagaV4V",156124,13884
"1219","gotaga",24147592,"gotagaVitality",156127,13884
"1220","gotaga",24147592,"gotagaNewSub",156136,13884
"1221","gotaga",24147592,"gotagaTU",641775,13884
"1222","gotaga",24147592,"gotagaBlacklist",662169,13884
"1223","gotaga",24147592,"gotagaBambi",663590,13884
"1224","gotaga",24147592,"gotagaSH",667144,13884
"1225","gotaga",24147592,"gotagaGG",669135,13884
"1226","gotaga",24147592,"gotagaRIP",669332,13884
"1227","gotaga",24147592,"gotagaRage",674403,13884
"1228","gotaga",24147592,"gotagaG",681036,13884
"1229","gotaga",24147592,"gotagaKappa",682092,13884
"1230","gotaga",24147592,"gotagaMANE",682093,13884
"1231","gotaga",24147592,"gotagaDER",687125,13884
"1232","gotaga",24147592,"gotagaSINGE",696566,13884
"1233","gotaga",24147592,"gotagaLOVE",696627,13884
"1234","gotaga",24147592,"gotagaYOP",696778,13884
"1235","gotaga",24147592,"gotaga200IQ",699326,13884
"1236","gotaga",24147592,"gotagaFlash",714479,13884
"1237","gotaga",24147592,"gotagaGneu",718804,13884
"1238","gotaga",24147592,"gotagaTIME",730736,13884
"1239","gotaga",24147592,"gotagaJericho",739304,13884
"1240","gotaga",24147592,"gotagaBravo",1018178,13884
"1241","gotaga",24147592,"gotagaLURK",1315182,13884
"1242","gotaga",24147592,"gotagaCRY",1315198,13884
"1243","gotaga",24147592,"gotagaFIRE",1315435,13884
"1244","gotaga",24147592,"gotagaTROLL",1570260,13884
"1245","gotaga",24147592,"gotagaPAULO",1588303,13884
"1246","gotaga",24147592,"gotaga0IQ",1588315,13884
"1247","gotaga",24147592,"gotagaMEL",1589163,13884
"1248","gotaga",24147592,"gotagaCAMILLE",1590983,13884
"1249","gotaga",24147592,"gotagaREDBULL",1613219,13884
"1250","gotaga",24147592,"gotagaHYPE",1642273,13884
"1251","gotaga",24147592,"gotagaARGENT",1642388,13884
"1252","gotaga",24147592,"gotagaPOG",1742445,13884
"1253","gotaga",24147592,"gotagaGasm",1785879,13884
"1254","gotaga",24147592,"gotagaBAD",1787466,13884
"1255","gotaga",24147592,"gotagaLUL",1899268,13884
"1256","gotaga",24147592,"gotagaM",1917259,13884
"1257","gotaga",24147592,"gotagaDODO",2050396,13884
"1258","gotaga",24147592,"gotagaCLIP",2062177,13884
"1259","gotaga",24147592,"gotagaDD",300352831,13884
"1260","gotaga",24147592,"gotagaTIENS",300352832,13884
"1261","gotaga",24147592,"gotagaWHAT",300352833,13884
"1262","gotaga",24147592,"gotagaCHEH",300356921,13884
"1263","gotaga",24147592,"gotagaBanane",301187633,13884
"1264","gotaga",24147592,"gotagaChaise",301628372,13884
"1265","gotaga",24147592,"gotagaPUB",301628376,13884
"1266","gotaga",24147592,"gotagaT1",301628380,13884
"1267","gotaga",24147592,"gotagaHm",301628391,13884
"1268","gotaga",24147592,"gotagaModo",301628392,13884
"1269","gotaga",24147592,"gotagaEuh",301628395,13884
"1270","gotaga",24147592,"gotagaYES",301628399,13884
"1271","gotaga",24147592,"gotagaC",301628406,13884
"1272","gotaga",24147592,"gotagaNO",301628408,13884
"1273","gotaga",24147592,"gotagaDAB",301631760,13884
"1274","gotaga",24147592,"gotagaGoulaga",301682326,13884
"1275","gotaga",24147592,"gotagaMoustache",301946384,13884
"1276","gotaga",24147592,"gotagaGcorp",301964422,13884
"1277","gotaga",24147592,"gotagaBAT",302365221,13884
"1278","gotaga",24147592,"gotagaBZZ",1315440,36033
"1279","gotaga",24147592,"gotagaGold",677765,36034
"1280","castro_1021",52091823,"vamosGasm",29863,2344
"1281","castro_1021",52091823,"vamosFDB",29864,2344
"1282","castro_1021",52091823,"vamosNuke",34571,2344
"1283","castro_1021",52091823,"vamosPoo",48606,2344
"1284","castro_1021",52091823,"vamosWow",59378,2344
"1285","castro_1021",52091823,"vamosLyin",68724,2344
"1286","castro_1021",52091823,"vamosRaid",69468,2344
"1287","castro_1021",52091823,"vamosTrophy",76877,2344
"1288","castro_1021",52091823,"vamosSup",101666,2344
"1289","castro_1021",52091823,"vamosDAB",104793,2344
"1290","castro_1021",52091823,"vamosLUL",123435,2344
"1291","castro_1021",52091823,"vamosSure",123436,2344
"1292","castro_1021",52091823,"vamosSO",183255,2344
"1293","castro_1021",52091823,"vamosSmart",186899,2344
"1294","castro_1021",52091823,"vamosClutch",195460,2344
"1295","castro_1021",52091823,"vamosUp",201565,2344
"1296","castro_1021",52091823,"vamosCringe",204043,2344
"1297","castro_1021",52091823,"vamosPray",465694,2344
"1298","castro_1021",52091823,"vamosFail",476723,2344
"1299","castro_1021",52091823,"vamosVAMOS",1069898,2344
"1300","castro_1021",52091823,"vamosOMEGA",1077127,2344
"1301","castro_1021",52091823,"vamosCheeks",1465749,2344
"1302","castro_1021",52091823,"vamosHey",1465750,2344
"1303","castro_1021",52091823,"vamosFake",1465752,2344
"1304","castro_1021",52091823,"vamosHype",1465786,2344
"1305","castro_1021",52091823,"vamosLiam",1576984,2344
"1306","castro_1021",52091823,"vamosWut",1608289,2344
"1307","castro_1021",52091823,"vamosOof",1661380,2344
"1308","castro_1021",52091823,"vamosLETSGO",1665556,2344
"1309","castro_1021",52091823,"vamosWOT",1665619,2344
"1310","castro_1021",52091823,"vamosToxic",1693547,2344
"1311","castro_1021",52091823,"vamosTune",1796221,2344
"1312","castro_1021",52091823,"vamosPOGGERS",1797770,2344
"1313","castro_1021",52091823,"vamosYAY",1797778,2344
"1314","castro_1021",52091823,"vamosFBI",1812022,2344
"1315","castro_1021",52091823,"vamosOink",1857482,2344
"1316","castro_1021",52091823,"vamosGift",300084468,2344
"1317","castro_1021",52091823,"vamosLol",300398989,2344
"1318","castro_1021",52091823,"vamosClown",300412022,2344
"1319","castro_1021",52091823,"vamosBITS",300421628,2344
"1320","castro_1021",52091823,"vamosCHOKE",301154327,2344
"1321","castro_1021",52091823,"vamosFEELS",301154329,2344
"1322","castro_1021",52091823,"vamosGg",301154341,2344
"1323","castro_1021",52091823,"vamosGOAT",301154342,2344
"1324","castro_1021",52091823,"vamosRED",301154344,2344
"1325","castro_1021",52091823,"vamosYELLOW",301154345,2344
"1326","castro_1021",52091823,"vamosVar",301154346,2344
"1327","castro_1021",52091823,"vamosKEKW",301251809,2344
"1328","castro_1021",52091823,"vamosPrime",301364316,2344
"1329","castro_1021",52091823,"vamosPeepo",301701989,2344
"1330","castro_1021",52091823,"vamosCozy",301703870,2344
"1331","castro_1021",52091823,"vamosS",301704546,2344
"1332","castro_1021",52091823,"vamosHmm",301715462,2344
"1333","castro_1021",52091823,"vamosLove",301755988,2344
"1334","castro_1021",52091823,"vamosCry",301942796,2344
"1335","castro_1021",52091823,"vamosK",301942803,2344
"1336","castro_1021",52091823,"vamosShh",301952297,2344
"1337","castro_1021",52091823,"vamosNice",302156799,2344
"1338","castro_1021",52091823,"vamosFam",302445476,2344
"1339","castro_1021",52091823,"vamosCrown",303213670,2344
"1340","castro_1021",52091823,"vamosGold",183809,27580
"1341","castro_1021",52091823,"vamosRiot",301934881,27581
"1342","goldglove",1518077,"goldyDab",685451,203
"1343","goldglove",1518077,"goldyGG",685455,203
"1344","goldglove",1518077,"goldyLG",685460,203
"1345","goldglove",1518077,"goldyPalm",685464,203
"1346","goldglove",1518077,"goldySbag",685467,203
"1347","goldglove",1518077,"goldySuper",721338,203
"1348","goldglove",1518077,"goldy10K",721422,203
"1349","goldglove",1518077,"goldyMines",721424,203
"1350","goldglove",1518077,"goldyS",721426,203
"1351","goldglove",1518077,"goldyLoot",771237,203
"1352","goldglove",1518077,"goldyCAW",910000,203
"1353","goldglove",1518077,"goldyTOS",910001,203
"1354","goldglove",1518077,"goldyMom",931852,203
"1355","goldglove",1518077,"goldyFall",1101376,203
"1356","goldglove",1518077,"goldyStealth",1429384,203
"1357","goldglove",1518077,"goldyHMM",1601390,203
"1358","goldglove",1518077,"goldyLove",300078615,203
"1359","goldglove",1518077,"goldyChair",300080736,203
"1360","goldglove",1518077,"goldyYoink",300080741,203
"1361","goldglove",1518077,"goldyN1",300980275,203
"1362","goldglove",1518077,"goldyN2",300980276,203
"1363","goldglove",1518077,"goldyN3",300980277,203
"1364","goldglove",1518077,"goldyBlind",301252488,203
"1365","goldglove",1518077,"goldyBot",301252490,203
"1366","goldglove",1518077,"goldyChamp",301252492,203
"1367","goldglove",1518077,"goldyChew",301252494,203
"1368","goldglove",1518077,"goldyChoke",301252495,203
"1369","goldglove",1518077,"goldyClutch",301252525,203
"1370","goldglove",1518077,"goldyCreep",301252528,203
"1371","goldglove",1518077,"goldyDrool",301252532,203
"1372","goldglove",1518077,"goldyFeels",301252537,203
"1373","goldglove",1518077,"goldyGasm",301252544,203
"1374","goldglove",1518077,"goldyHello",301252547,203
"1375","goldglove",1518077,"goldyHype",301252549,203
"1376","goldglove",1518077,"goldyLUL",301252552,203
"1377","goldglove",1518077,"goldyOne",301252555,203
"1378","goldglove",1518077,"goldyPerf",301252556,203
"1379","goldglove",1518077,"goldyPotato",301252563,203
"1380","goldglove",1518077,"goldyRage",301252566,203
"1381","goldglove",1518077,"goldyRekt",301252567,203
"1382","goldglove",1518077,"goldyRhys",301252568,203
"1383","goldglove",1518077,"goldySully",301252569,203
"1384","goldglove",1518077,"goldyT1",301252572,203
"1385","goldglove",1518077,"goldyThump",301252578,203
"1386","goldglove",1518077,"goldyW",301252583,203
"1387","goldglove",1518077,"goldyWizard",301252587,203
"1388","goldglove",1518077,"goldyYikes",301252590,203
"1389","goldglove",1518077,"goldyDone",301716509,203
"1390","goldglove",1518077,"goldyKEK",301719601,203
"1391","goldglove",1518077,"goldyT2",301252610,24283
"1392","goldglove",1518077,"goldyT3",301252614,24284
"1393","boxbox",38881685,"boxHi",301026164,257
"1394","boxbox",38881685,"boxSmug",301026173,257
"1395","boxbox",38881685,"boxMunch",301026184,257
"1396","boxbox",38881685,"boxBruh",301026197,257
"1397","boxbox",38881685,"boxDerp",301026756,257
"1398","boxbox",38881685,"boxZoom",301026955,257
"1399","boxbox",38881685,"boxStop",301034700,257
"1400","boxbox",38881685,"boxLUL",301034944,257
"1401","boxbox",38881685,"boxREE",301034947,257
"1402","boxbox",38881685,"boxGhost",301035024,257
"1403","boxbox",38881685,"boxWow",301035317,257
"1404","boxbox",38881685,"box7",301035435,257
"1405","boxbox",38881685,"boxFight",301035437,257
"1406","boxbox",38881685,"boxAYAYA",301038424,257
"1407","boxbox",38881685,"boxFail",301038542,257
"1408","boxbox",38881685,"boxLurk",301038543,257
"1409","boxbox",38881685,"boxG",301038545,257
"1410","boxbox",38881685,"boxOK",301039114,257
"1411","boxbox",38881685,"boxHug",301042595,257
"1412","boxbox",38881685,"boxUwU",301046220,257
"1413","boxbox",38881685,"boxHood",301046246,257
"1414","boxbox",38881685,"boxMONKERS",301046248,257
"1415","boxbox",38881685,"boxHide",301053434,257
"1416","boxbox",38881685,"boxNoo",301059153,257
"1417","boxbox",38881685,"boxEZ",301066308,257
"1418","boxbox",38881685,"boxGamble",301066309,257
"1419","boxbox",38881685,"boxBlind",301066359,257
"1420","boxbox",38881685,"boxKEK",301069853,257
"1421","boxbox",38881685,"boxYay",301070284,257
"1422","boxbox",38881685,"boxPeek",301070303,257
"1423","boxbox",38881685,"boxPat",301077296,257
"1424","boxbox",38881685,"boxDab",301077297,257
"1425","boxbox",38881685,"boxAd",301077299,257
"1426","boxbox",38881685,"boxNT",301077346,257
"1427","boxbox",38881685,"boxGG",301077509,257
"1428","boxbox",38881685,"boxBlank",301077512,257
"1429","boxbox",38881685,"boxThink",301077700,257
"1430","boxbox",38881685,"boxShrug",301077703,257
"1431","boxbox",38881685,"boxComfy",301077705,257
"1432","boxbox",38881685,"boxGun",301077864,257
"1433","boxbox",38881685,"boxHeart",301089905,257
"1434","boxbox",38881685,"boxHands",301089906,257
"1435","boxbox",38881685,"boxHYPERS",301108905,257
"1436","boxbox",38881685,"boxD",301108906,257
"1437","boxbox",38881685,"boxD2",301108907,257
"1438","boxbox",38881685,"boxFine",301108909,257
"1439","boxbox",38881685,"boxBob",301108911,257
"1440","boxbox",38881685,"boxLewd",301119933,257
"1441","boxbox",38881685,"boxBigPog",301289818,257
"1442","boxbox",38881685,"boxSmallPog",301289819,257
"1443","boxbox",38881685,"box5head",301089907,40776
"1444","boxbox",38881685,"boxHYPERBOB",301077724,40777
"1445","BTTV",1,"3Head",NA,NA
"1446","BTTV",1,"Pepega",NA,NA
"1447","BTTV",1,"PogU",NA,NA
"1448","BTTV",1,"monkaS",NA,NA
"1449","BTTV",1,"LULW",NA,NA
"1450","BTTV",1,"FeelsOkayMan",NA,NA
"1451","BTTV",1,"HYPERS",NA,NA
"1452","BTTV",1,"widepeepoHappy",NA,NA
"1453","BTTV",1,"widepeepoSad",NA,NA
"1454","BTTV",1,"HandsUp",NA,NA
"1455","BTTV",1,"KEKW",NA,NA
"1456","BTTV",1,"monkaW",NA,NA
"1457","BTTV",1,"EZY",NA,NA
"1458","BTTV",1,"FeelsWeirdMan",NA,NA
"1459","BTTV",1,"PagChomp",NA,NA
"1460","BTTV",1,"HYPERBRUH",NA,NA
"1461","BTTV",1,"gachiGASM",NA,NA
"1462","BTTV",1,"Pog",NA,NA
"1463","BTTV",1,"Kapp",NA,NA
"1464","BTTV",1,"5Head",NA,NA
"1465","BTTV",1,"WeirdChamp",NA,NA
"1466","BTTV",1,"PepeHands",NA,NA
"1467","BTTV",1,"KKomrade",NA,NA
"1468","BTTV",1,"FeelsBadMan",NA,NA
"1469","BTTV",1,"POGGERS",NA,NA
"1470","BTTV",1,"OMEGALUL",NA,NA
"1471","BTTV",1,"PepeLaugh",NA,NA
"1472","BTTV",1,"AYAYA",NA,NA
"1473","BTTV",1,"PepoThink",NA,NA
"1474","BTTV",1,"YEP",NA,NA
"1475","BTTV",1,"forsenCD",NA,NA
"1476","BTTV",1,"monkaHmm",NA,NA
"1477","BTTV",1,"monkaTOS",NA,NA
"1478","BTTV",1,"monkaOMEGA",NA,NA
"1479","BTTV",1,"FeelsGoodMan",NA,NA
"1480","BTTV",1,"PauseChamp",NA,NA
"1481","BTTV",1,"monkaGun",NA,NA
"1482","BTTV",1,"4HEad",NA,NA
"1483","BTTV",1,"OkayChamp",NA,NA
"1484","BTTV",1,"KKonaW",NA,NA
"1485","BTTV",1,"monkaEyes",NA,NA
"1486","BTTV",1,"peepoHappy",NA,NA
"1487","BTTV",1,"Sadge",NA,NA
"1488","BTTV",1,"weSmart",NA,NA
"1489","BTTV",1,"monkaMEGA",NA,NA
"1490","BTTV",1,"monkaH",NA,NA
"1491","BTTV",1,"REEeee",NA,NA
"1492","BTTV",1,"PepeLaugh",NA,NA
"1493","BTTV",1,"FeelsSpecialMan",NA,NA
"1494","BTTV",1,"WideHard",NA,NA
