"","channel","channel_id","game_ID","live_or_not","viewer_count","language","request_time","start_time"
"626","Tfue",60056333,510218,"live",13056,"en","2020-10-12 18:15:17","2020-10-12 02:40:44"
"627","Tfue",60056333,510218,"live",13056,"en","2020-10-12 18:17:53","2020-10-12 02:40:44"
"628","Tfue",60056333,510218,"live",13551,"en","2020-10-12 18:25:17","2020-10-12 02:40:44"
"629","Tfue",60056333,510218,"live",13551,"en","2020-10-12 18:27:53","2020-10-12 02:40:44"
"630","Tfue",60056333,510218,"live",13636,"en","2020-10-12 18:35:18","2020-10-12 02:40:44"
"631","Tfue",60056333,510218,"live",13636,"en","2020-10-12 18:37:54","2020-10-12 02:40:44"
"632","Tfue",60056333,510218,"live",13207,"en","2020-10-12 18:45:18","2020-10-12 02:40:44"
"633","Tfue",60056333,510218,"live",13207,"en","2020-10-12 18:47:54","2020-10-12 02:40:44"
"634","Tfue",60056333,510218,"live",14375,"en","2020-10-12 18:55:18","2020-10-12 02:40:44"
"635","Tfue",60056333,510218,"live",14375,"en","2020-10-12 18:57:55","2020-10-12 02:40:44"
"636","Tfue",60056333,510218,"live",16840,"en","2020-10-12 19:05:19","2020-10-12 02:40:44"
"637","Tfue",60056333,510218,"live",13838,"en","2020-10-12 19:07:55","2020-10-12 02:40:44"
"638","Tfue",60056333,510218,"live",13500,"en","2020-10-12 19:15:19","2020-10-12 02:40:44"
"639","Tfue",60056333,510218,"live",13500,"en","2020-10-12 19:17:55","2020-10-12 02:40:44"
"640","Tfue",60056333,510218,"live",16347,"en","2020-10-12 19:25:19","2020-10-12 02:40:44"
"641","Tfue",60056333,510218,"live",16347,"en","2020-10-12 19:27:56","2020-10-12 02:40:44"
"642","Tfue",60056333,510218,"live",19157,"en","2020-10-12 19:35:20","2020-10-12 02:40:44"
"643","Tfue",60056333,510218,"live",16115,"en","2020-10-12 19:37:56","2020-10-12 02:40:44"
"644","Tfue",60056333,510218,"live",15763,"en","2020-10-12 19:45:20","2020-10-12 02:40:44"
"645","Tfue",60056333,510218,"live",15763,"en","2020-10-12 19:47:56","2020-10-12 02:40:44"
"646","Tfue",60056333,510218,"live",15541,"en","2020-10-12 19:55:20","2020-10-12 02:40:44"
"647","Tfue",60056333,510218,"live",15541,"en","2020-10-12 19:57:57","2020-10-12 02:40:44"
"648","Trymacs",64342766,518204,"live",0,"de","2020-10-12 03:47:20","2020-10-11 14:46:34"
"649","Trymacs",64342766,518204,"live",8395,"de","2020-10-12 03:54:44","2020-10-11 14:46:34"
"650","Trymacs",64342766,518204,"live",8395,"de","2020-10-12 03:57:20","2020-10-11 14:46:34"
"651","Trymacs",64342766,518204,"live",18332,"de","2020-10-12 04:04:45","2020-10-11 14:46:34"
"652","Trymacs",64342766,518204,"live",19858,"de","2020-10-12 04:07:20","2020-10-11 14:46:34"
"653","Trymacs",64342766,518204,"live",21489,"de","2020-10-12 04:14:45","2020-10-11 14:46:34"
"654","Trymacs",64342766,518204,"live",23611,"de","2020-10-12 04:17:21","2020-10-11 14:46:34"
"655","Trymacs",64342766,518204,"live",29716,"de","2020-10-12 04:24:46","2020-10-11 14:46:34"
"656","Trymacs",64342766,518204,"live",29716,"de","2020-10-12 04:27:21","2020-10-11 14:46:34"
"657","Trymacs",64342766,518204,"live",27925,"de","2020-10-12 04:34:46","2020-10-11 14:46:34"
"658","Trymacs",64342766,518204,"live",27925,"de","2020-10-12 04:37:21","2020-10-11 14:46:34"
"659","Trymacs",64342766,518204,"live",27039,"de","2020-10-12 04:44:47","2020-10-11 14:46:34"
"660","Trymacs",64342766,518204,"live",27622,"de","2020-10-12 04:47:22","2020-10-11 14:46:34"
"661","Trymacs",64342766,518204,"live",28242,"de","2020-10-12 04:54:47","2020-10-11 14:46:34"
"662","Trymacs",64342766,518204,"live",28242,"de","2020-10-12 04:57:22","2020-10-11 14:46:34"
"663","Trymacs",64342766,518204,"live",28817,"de","2020-10-12 05:04:47","2020-10-11 14:46:34"
"664","Trymacs",64342766,518204,"live",28224,"de","2020-10-12 05:07:22","2020-10-11 14:46:34"
"665","Trymacs",64342766,518204,"live",28224,"de","2020-10-12 05:14:48","2020-10-11 14:46:34"
"666","Trymacs",64342766,518204,"live",28816,"de","2020-10-12 05:17:23","2020-10-11 14:46:34"
"667","Trymacs",64342766,518204,"live",28816,"de","2020-10-12 05:24:48","2020-10-11 14:46:34"
"668","Trymacs",64342766,518204,"live",28816,"de","2020-10-12 05:27:23","2020-10-11 14:46:34"
"669","Trymacs",64342766,518204,"live",28816,"de","2020-10-12 05:34:48","2020-10-11 14:46:34"
"670","Trymacs",64342766,518204,"live",29454,"de","2020-10-12 05:37:24","2020-10-11 14:46:34"
"671","Trymacs",64342766,518204,"live",30261,"de","2020-10-12 05:44:49","2020-10-11 14:46:34"
"672","Trymacs",64342766,518204,"live",30920,"de","2020-10-12 05:47:24","2020-10-11 14:46:34"
"673","Trymacs",64342766,518204,"live",31544,"de","2020-10-12 05:54:49","2020-10-11 14:46:34"
"674","Trymacs",64342766,518204,"live",31544,"de","2020-10-12 05:57:25","2020-10-11 14:46:34"
"675","Trymacs",64342766,518204,"live",31544,"de","2020-10-12 06:04:50","2020-10-11 14:46:34"
"676","Trymacs",64342766,518204,"live",31544,"de","2020-10-12 06:07:25","2020-10-11 14:46:34"
"677","Trymacs",64342766,518204,"live",32297,"de","2020-10-12 06:14:50","2020-10-11 14:46:34"
"678","Trymacs",64342766,518204,"live",32297,"de","2020-10-12 06:17:25","2020-10-11 14:46:34"
"679","Trymacs",64342766,518204,"live",34928,"de","2020-10-12 06:24:50","2020-10-11 14:46:34"
"680","Trymacs",64342766,518204,"live",33780,"de","2020-10-12 06:27:26","2020-10-11 14:46:34"
"681","Trymacs",64342766,518204,"live",31450,"de","2020-10-12 06:34:51","2020-10-11 14:46:34"
"682","Trymacs",64342766,518204,"live",31450,"de","2020-10-12 06:37:26","2020-10-11 14:46:34"
"683","Trymacs",64342766,518204,"live",31450,"de","2020-10-12 06:44:51","2020-10-11 14:46:34"
"684","Trymacs",64342766,518204,"live",31450,"de","2020-10-12 06:47:27","2020-10-11 14:46:34"
"685","Trymacs",64342766,518204,"live",32098,"de","2020-10-12 06:54:51","2020-10-11 14:46:34"
"686","Trymacs",64342766,518204,"live",32098,"de","2020-10-12 06:57:27","2020-10-11 14:46:34"
"687","Trymacs",64342766,510218,"live",33261,"de","2020-10-12 07:04:52","2020-10-11 14:46:34"
"688","Trymacs",64342766,510218,"live",30637,"de","2020-10-12 07:07:27","2020-10-11 14:46:34"
"689","Trymacs",64342766,510218,"live",31469,"de","2020-10-12 07:14:52","2020-10-11 14:46:34"
"690","Trymacs",64342766,510218,"live",30412,"de","2020-10-12 07:17:28","2020-10-11 14:46:34"
"691","Trymacs",64342766,510218,"live",31809,"de","2020-10-12 07:24:52","2020-10-11 14:46:34"
"692","Trymacs",64342766,510218,"live",31809,"de","2020-10-12 07:27:28","2020-10-11 14:46:34"
"693","Trymacs",64342766,510218,"live",35752,"de","2020-10-12 07:34:53","2020-10-11 14:46:34"
"694","Trymacs",64342766,510218,"live",36822,"de","2020-10-12 07:37:28","2020-10-11 14:46:34"
"695","Trymacs",64342766,510218,"live",34618,"de","2020-10-12 07:44:53","2020-10-11 14:46:34"
"696","Trymacs",64342766,510218,"live",33781,"de","2020-10-12 07:47:29","2020-10-11 14:46:34"
"697","Trymacs",64342766,510218,"live",34798,"de","2020-10-12 07:54:54","2020-10-11 14:46:34"
"698","Trymacs",64342766,510218,"live",35606,"de","2020-10-12 07:57:29","2020-10-11 14:46:34"
"699","Trymacs",64342766,510218,"live",35606,"de","2020-10-12 08:04:54","2020-10-11 14:46:34"
"700","Trymacs",64342766,510218,"live",30325,"de","2020-10-12 08:07:29","2020-10-11 14:46:34"
"701","Trymacs",64342766,510218,"live",33971,"de","2020-10-12 08:14:54","2020-10-11 14:46:34"
"702","Trymacs",64342766,510218,"live",33971,"de","2020-10-12 08:17:30","2020-10-11 14:46:34"
"703","Trymacs",64342766,510218,"live",32728,"de","2020-10-12 08:24:55","2020-10-11 14:46:34"
"704","Trymacs",64342766,510218,"live",33501,"de","2020-10-12 08:27:30","2020-10-11 14:46:34"
"705","Trymacs",64342766,510218,"live",33501,"de","2020-10-12 08:34:55","2020-10-11 14:46:34"
"706","Trymacs",64342766,510218,"live",34340,"de","2020-10-12 08:37:31","2020-10-11 14:46:34"
"707","Trymacs",64342766,510218,"live",30833,"de","2020-10-12 08:44:56","2020-10-11 14:46:34"
"708","Trymacs",64342766,510218,"live",30833,"de","2020-10-12 08:47:31","2020-10-11 14:46:34"
"709","Trymacs",64342766,510218,"live",32984,"de","2020-10-12 08:54:56","2020-10-11 14:46:34"
"710","Trymacs",64342766,510218,"live",32984,"de","2020-10-12 08:57:31","2020-10-11 14:46:34"
"711","Trymacs",64342766,510218,"live",31537,"de","2020-10-12 09:04:56","2020-10-11 14:46:34"
"712","Trymacs",64342766,510218,"live",33627,"de","2020-10-12 09:07:32","2020-10-11 14:46:34"
"713","Trymacs",64342766,510218,"live",33864,"de","2020-10-12 09:14:57","2020-10-11 14:46:34"
"714","Trymacs",64342766,510218,"live",33864,"de","2020-10-12 09:17:32","2020-10-11 14:46:34"
"715","Trymacs",64342766,510218,"live",33293,"de","2020-10-12 09:24:57","2020-10-11 14:46:34"
"716","Trymacs",64342766,510218,"live",33293,"de","2020-10-12 09:27:32","2020-10-11 14:46:34"
"717","Trymacs",64342766,510218,"live",32722,"de","2020-10-12 09:34:57","2020-10-11 14:46:34"
"718","Trymacs",64342766,510218,"live",32722,"de","2020-10-12 09:37:33","2020-10-11 14:46:34"
"719","Trymacs",64342766,510218,"live",38191,"de","2020-10-12 09:44:58","2020-10-11 14:46:34"
"720","Trymacs",64342766,510218,"live",41058,"de","2020-10-12 09:47:33","2020-10-11 14:46:34"
"721","Trymacs",64342766,510218,"live",45710,"de","2020-10-12 09:54:58","2020-10-11 14:46:34"
"722","Trymacs",64342766,510218,"live",45710,"de","2020-10-12 09:57:34","2020-10-11 14:46:34"
"723","Trymacs",64342766,518204,"live",34993,"de","2020-10-12 10:04:59","2020-10-11 14:46:34"
"724","Trymacs",64342766,518204,"live",33254,"de","2020-10-12 10:07:34","2020-10-11 14:46:34"
"725","Trymacs",64342766,518204,"live",32179,"de","2020-10-12 10:14:59","2020-10-11 14:46:34"
"726","Trymacs",64342766,518204,"live",32179,"de","2020-10-12 10:17:34","2020-10-11 14:46:34"
"727","Trymacs",64342766,518204,"live",30799,"de","2020-10-12 10:24:59","2020-10-11 14:46:34"
"728","Trymacs",64342766,518204,"live",30799,"de","2020-10-12 10:27:35","2020-10-11 14:46:34"
"729","Trymacs",64342766,518204,"live",30799,"de","2020-10-12 10:35:00","2020-10-11 14:46:34"
"730","Trymacs",64342766,518204,"live",30799,"de","2020-10-12 10:37:35","2020-10-11 14:46:34"
"731","Trymacs",64342766,518204,"live",28574,"de","2020-10-12 10:45:00","2020-10-11 14:46:34"
"732","Trymacs",64342766,518204,"live",29471,"de","2020-10-12 10:47:35","2020-10-11 14:46:34"
"733","Trymacs",64342766,518204,"live",27855,"de","2020-10-12 10:55:00","2020-10-11 14:46:34"
"734","Trymacs",64342766,518204,"live",27855,"de","2020-10-12 10:57:36","2020-10-11 14:46:34"
"735","Trymacs",64342766,518204,"live",25668,"de","2020-10-12 11:05:01","2020-10-11 14:46:34"
"736","Trymacs",64342766,518204,"live",25668,"de","2020-10-12 11:07:36","2020-10-11 14:46:34"
"737","Trymacs",64342766,518204,"live",26287,"de","2020-10-12 11:15:01","2020-10-11 14:46:34"
"738","Trymacs",64342766,518204,"live",26287,"de","2020-10-12 11:17:37","2020-10-11 14:46:34"
"739","Trymacs",64342766,518204,"live",24703,"de","2020-10-12 11:25:02","2020-10-11 14:46:34"
"740","Trymacs",64342766,518204,"live",24703,"de","2020-10-12 11:27:37","2020-10-11 14:46:34"
"741","Trymacs",64342766,518204,"live",24703,"de","2020-10-12 11:35:02","2020-10-11 14:46:34"
"742","Trymacs",64342766,518204,"live",23940,"de","2020-10-12 11:37:37","2020-10-11 14:46:34"
"743","Trymacs",64342766,518184,"live",23357,"de","2020-10-12 11:45:02","2020-10-11 14:46:34"
"744","Trymacs",64342766,518184,"live",19784,"de","2020-10-12 11:47:38","2020-10-11 14:46:34"
"745","Trymacs",64342766,518184,"live",19290,"de","2020-10-12 11:55:03","2020-10-11 14:46:34"
"746","Trymacs",64342766,518184,"live",19290,"de","2020-10-12 11:57:38","2020-10-11 14:46:34"
"747","Trymacs",64342766,518184,"live",18762,"de","2020-10-12 12:05:03","2020-10-11 14:46:34"
"748","Trymacs",64342766,518184,"live",18022,"de","2020-10-12 12:07:38","2020-10-11 14:46:34"
"749","Trymacs",64342766,518184,"live",17625,"de","2020-10-12 12:15:03","2020-10-11 14:46:34"
"750","Trymacs",64342766,518184,"live",17232,"de","2020-10-12 12:17:39","2020-10-11 14:46:34"
"751","Trymacs",64342766,518184,"live",16462,"de","2020-10-12 12:25:04","2020-10-11 14:46:34"
"752","Trymacs",64342766,518184,"live",14222,"de","2020-10-12 12:27:39","2020-10-11 14:46:34"
